id,climate,energy,environment,resources,sustainability,dedicated
01AB530,0,0,0,0,0,0
01AB531,0,0,0,0,0,0
01AB533,0,0,0,0,0,0
01AB534,0,0,0,0,0,0
01AB535,0,0,0,0,0,0
01AB537,0,0,0,0,0,0
01AB536,0,0,0,0,0,0
01AB538,0,0,0,0,0,0
01AB539,0,0,0,0,0,0
01AB540,0,0,0,0,0,0
01AB541,0,0,0,0,0,0
01AB542,0,0,0,0,0,0
01AB543,0,0,0,0,0,0
01AB545,0,0,0,0,0,0
01AB546,0,0,0,0,0,0
01AB547,0,0,0,0,0,0
01AB548,0,0,0,0,0,0
01AB559,0,0,0,0,0,0
01AB560,0,0,0,0,0,0
01AB561,0,0,0,0,0,0
01AB562,0,0,0,0,0,0
01AB563,0,0,0,0,0,0
01AB564,0,0,0,0,0,0
01AB565,0,0,0,0,0,0
01AB566,0,0,0,0,0,0
01AB567,0,0,0,0,0,0
01AB568,0,0,0,0,0,0
01AB569,0,0,0,0,0,0
01AB570,0,0,0,0,0,0
01AB582,0,0,0,0,0,0
01AB583,0,0,0,0,0,0
01AB584,0,0,0,0,0,0
01AB585,0,0,0,0,0,0
01AB586,0,0,0,0,0,0
01AB588,0,0,0,0,0,0
01AB589,0,0,0,0,0,0
01AB590,0,0,0,0,0,0
01AB591,0,0,0,0,0,0
